Date,open,high,low,close,volume,prevclose,pct_change_in_close,fed_rate,prev_fed_rate,pct_change_in_fed_rate,5_yr,7_yr,10_yr,20_yr,30_yr,prev_10_yr,pct_change_in_10_yr,label
2010-08-30,106.5800,106.9100,105.3000,105.31,166871252,106.86,-1.4504959760434186,0.19,0.19,0.0,0.16,0.52,0.99,1.54,1.62,1.05,-6.060606060606066,-2
2010-08-31,104.9200,105.9800,104.4900,105.31,273616262,105.31,0.0,0.21,0.19,9.523809523809518,0.14,0.49,0.95,1.51,1.6,0.99,-4.210526315789478,2
2010-09-01,106.7300,108.6100,106.6600,108.46,267563260,105.31,2.991168929826219,0.19,0.21,-10.52631578947368,0.2,0.55,1.02,1.58,1.65,0.95,6.8627450980392215,1
2010-09-02,108.7200,109.4900,108.4900,109.47,155921532,108.46,0.9312188825373457,0.19,0.19,0.0,0.23,0.58,1.05,1.64,1.69,1.02,2.8571428571428594,2
2010-09-03,110.5400,110.9900,109.9500,110.89,212125752,109.47,1.2971590390061218,0.19,0.19,0.0,0.24,0.61,1.1,1.67,1.72,1.05,4.545454545454549,2
2010-09-07,110.3700,110.5100,109.5500,109.64,141821257,110.89,-1.1272432139958517,0.2,0.19,5.000000000000004,0.17,0.52,0.98,1.56,1.65,1.1,-12.244897959183684,-1
2010-09-08,109.8600,110.8500,109.8100,110.41,149907549,109.64,0.7022984312294747,0.19,0.2,-5.263157894736847,0.23,0.56,1.02,1.63,1.69,0.98,3.921568627450984,1
2010-09-09,111.6500,111.6800,110.6200,110.92,146442924,110.41,0.46191468164116034,0.18,0.19,-5.555555555555561,0.28,0.6,1.05,1.71,1.73,1.02,2.8571428571428594,1
2010-09-10,111.1200,111.6100,110.8700,111.48,127752166,110.92,0.5048683736025985,0.18,0.18,0.0,0.25,0.57,1.02,1.7,1.73,1.05,-2.9411764705882377,0
2010-09-13,112.5800,112.9500,112.1300,112.72,177874202,111.48,1.1123071402942184,0.18,0.18,0.0,0.17,0.49,0.94,1.6,1.65,1.02,-8.51063829787235,0
2010-09-14,112.5000,113.2900,112.0800,112.65,209339106,112.72,-0.062100780695522696,0.19,0.18,5.263157894736847,0.15,0.46,0.93,1.64,1.66,0.94,-1.0752688172042901,-1
2010-09-15,112.3200,113.2100,111.9800,113.08,168413600,112.65,0.38171327119395704,0.21,0.19,9.523809523809518,0.17,0.5,0.97,1.68,1.72,0.93,4.123711340206178,3
2010-09-16,112.7300,113.1200,112.3500,113.05,199774257,113.08,-0.02652989034312092,0.21,0.21,0.0,0.19,0.52,1.0,1.73,1.77,0.97,3.0000000000000027,0
2010-09-17,113.0400,113.1500,112.1800,112.49,195746043,113.05,-0.4953560371517048,0.21,0.21,0.0,0.21,0.54,1.0,1.71,1.79,1.0,0.0,0
2010-09-20,112.8800,114.4600,112.5200,114.21,214541807,112.49,1.5290248022046395,0.21,0.21,0.0,0.19,0.52,0.94,1.61,1.74,1.0,-6.382978723404261,0
2010-09-21,114.3000,114.8400,113.5100,113.98,268363571,114.21,-0.2013834165134312,0.2,0.21,-4.99999999999999,0.05,0.36,0.78,1.47,1.61,0.94,-20.5128205128205,-3
2010-09-22,113.8000,114.4400,113.1000,113.42,191154384,113.98,-0.4913142656606442,0.21,0.2,4.761904761904753,0.01,0.32,0.74,1.44,1.56,0.78,-5.405405405405411,-1
2010-09-23,112.4900,113.6700,112.1800,112.5,202119199,113.42,-0.8111444189737275,0.2,0.21,-4.99999999999999,0.05,0.36,0.77,1.44,1.59,0.74,3.8961038961038996,-1
2010-09-24,113.7500,114.9000,113.6500,114.82,209597808,112.5,2.062222222222216,0.21,0.2,4.761904761904753,0.06,0.38,0.81,1.51,1.65,0.77,4.938271604938276,3
2010-09-27,114.8600,114.9900,114.1600,114.27,128567256,114.82,-0.4790106253265957,0.19,0.21,-10.52631578947368,0.02,0.33,0.79,1.53,1.61,0.81,-2.531645569620255,-3
2010-09-28,114.4200,115.0400,113.1800,114.67,209089087,114.27,0.35004813161810244,0.19,0.19,0.0,-0.06,0.24,0.69,1.43,1.53,0.79,-14.49275362318842,0
2010-09-29,114.3800,114.9100,114.0200,114.47,179576563,114.67,-0.1744135344902789,0.19,0.19,0.0,-0.02,0.29,0.74,1.48,1.58,0.69,6.756756756756762,0
2010-09-30,115.0500,115.7900,113.5900,114.13,286947461,114.47,-0.29702105355115177,0.15,0.19,-26.66666666666667,-0.03,0.29,0.75,1.51,1.63,0.74,1.3333333333333344,-1
2010-10-01,114.9900,115.1200,113.9300,114.61,174556419,114.13,0.42057303075440633,0.2,0.15,25.000000000000007,-0.07,0.27,0.75,1.49,1.61,0.75,0.0,3
2010-10-04,114.3700,114.8500,113.1800,113.75,165979593,114.61,-0.7503708227903318,0.2,0.2,0.0,-0.1,0.24,0.72,1.49,1.59,0.75,-4.1666666666666705,-2
2010-10-05,114.8000,116.3200,114.6700,116.04,229309351,113.75,2.013186813186819,0.2,0.2,0.0,-0.19,0.16,0.65,1.4,1.54,0.72,-10.769230769230761,0
2010-10-06,116.0200,116.3300,115.5600,116.03,148514950,116.04,-0.008617718028270525,0.19,0.2,-5.263157894736847,-0.29,0.04,0.52,1.31,1.43,0.65,-25.0,-3
2010-10-07,116.5000,116.5300,115.1900,115.89,164724633,116.03,-0.1206584504007589,0.18,0.19,-5.555555555555561,-0.27,0.06,0.53,1.34,1.48,0.52,1.8867924528301903,-1
2010-10-08,116.0500,116.8600,115.6100,116.54,177626639,115.89,0.5608766934161754,0.18,0.18,0.0,-0.37,-0.03,0.45,1.27,1.42,0.53,-17.777777777777782,0
2010-10-12,116.2700,117.3500,115.6500,117.01,181748883,116.65,0.30861551650235697,0.18,0.18,0.0,-0.34,0.0,0.49,1.32,1.46,0.45,8.163265306122446,2
2010-10-13,117.6600,118.5500,117.3800,117.92,193888150,117.01,0.7777113067259179,0.18,0.18,0.0,-0.44,-0.07,0.44,1.25,1.41,0.49,-11.36363636363636,0
2010-10-14,117.8100,118.0100,116.7200,117.46,217324777,117.92,-0.39009497964722517,0.19,0.18,5.263157894736847,-0.49,-0.12,0.41,1.23,1.36,0.44,-7.317073170731714,-1
2010-10-15,118.2800,118.3500,116.7600,117.7,243526366,117.46,0.20432487655372816,0.2,0.19,5.000000000000004,-0.38,-0.02,0.5,1.32,1.42,0.41,18.000000000000004,3
2010-10-18,117.7400,118.6700,117.3100,118.28,141416390,117.7,0.49277824978759416,0.19,0.2,-5.263157894736847,-0.39,-0.04,0.47,1.29,1.39,0.5,-6.382978723404261,-1
2010-10-19,117.1900,117.8500,116.0200,116.73,280331815,118.28,-1.310449780182615,0.19,0.19,0.0,-0.4,-0.05,0.44,1.22,1.35,0.47,-6.818181818181812,-2
2010-10-20,116.9400,118.4400,116.8700,117.87,199776327,116.73,0.9766126959650481,0.19,0.19,0.0,-0.37,-0.03,0.47,1.26,1.36,0.44,6.382978723404249,2
2010-10-21,118.4000,119.0900,117.2100,118.13,221423812,117.87,0.22058199711545845,0.19,0.19,0.0,-0.37,-0.02,0.5,1.32,1.38,0.47,6.000000000000005,2
2010-10-22,118.3100,118.5300,118.0000,118.35,108136870,118.13,0.18623550325912036,0.19,0.19,0.0,-0.39,-0.03,0.5,1.3,1.4,0.5,0.0,2
2010-10-25,119.1400,119.7600,118.6100,118.7,150911529,118.35,0.2957329953527744,0.19,0.19,0.0,-0.42,-0.07,0.45,1.27,1.35,0.5,-11.111111111111107,0
2010-10-26,118.1000,118.8400,117.8700,118.72,158887883,118.7,0.016849199663012654,0.19,0.19,0.0,-0.36,0.0,0.52,1.34,1.42,0.45,13.461538461538463,2
2010-10-27,117.8900,118.5100,117.2600,118.38,189872039,118.72,-0.2863881401617279,0.19,0.19,0.0,-0.25,0.11,0.62,1.4,1.48,0.52,16.129032258064512,0
2010-10-28,119.0600,119.1100,117.8300,118.4,168414804,118.38,0.016894745734085347,0.19,0.19,0.0,-0.29,0.06,0.57,1.37,1.45,0.62,-8.771929824561413,0
2010-10-29,118.2800,118.7200,118.0700,118.49,144175222,118.4,0.07601351351350438,0.2,0.19,5.000000000000004,-0.31,0.03,0.5,1.27,1.41,0.57,-13.99999999999999,2
2010-11-01,119.0700,119.7500,117.8500,118.53,173851149,118.49,0.03375812304836379,0.2,0.2,0.0,-0.34,0.02,0.49,1.23,1.4,0.5,-2.040816326530614,0
2010-11-02,119.4200,119.7500,119.1000,119.47,157916916,118.53,0.7930481734581943,0.2,0.2,0.0,-0.34,0.02,0.49,1.18,1.35,0.49,0.0,2
2010-11-03,119.6800,120.0200,118.4500,119.95,226512548,119.47,0.40177450405959986,0.2,0.2,0.0,-0.4,0.0,0.5,1.22,1.43,0.49,2.0000000000000018,2
2010-11-04,121.2800,122.3200,119.9700,122.26,214571865,119.95,1.9258024176740325,0.19,0.2,-5.263157894736847,-0.48,-0.07,0.44,1.2,1.47,0.5,-13.636363636363635,-1
2010-11-05,122.3400,122.9200,122.1800,122.72,180591242,122.26,0.37624734173073265,0.18,0.19,-5.555555555555561,-0.47,-0.05,0.48,1.26,1.52,0.44,8.33333333333333,1
2010-11-08,122.3400,122.6900,121.9400,122.49,155551735,122.72,-0.18741851368970336,0.18,0.18,0.0,-0.45,-0.04,0.48,1.26,1.52,0.48,0.0,0
2010-11-09,122.8200,122.9500,121.1200,121.61,186006607,122.49,-0.7184259939586869,0.17,0.18,-5.8823529411764595,-0.31,0.07,0.58,1.4,1.62,0.48,17.241379310344826,-1
2010-11-10,121.5800,122.1600,120.6600,122.1,220587229,121.61,0.4029273908395649,0.17,0.17,0.0,-0.37,0.04,0.56,1.35,1.58,0.58,-3.5714285714285547,0
2010-11-12,120.8200,121.3500,119.6500,120.2,238930528,121.64,-1.1838211114764863,0.19,0.17,10.52631578947368,-0.22,0.19,0.71,1.47,1.66,0.56,21.12676056338027,1
2010-11-15,120.5800,121.0500,119.9800,120.03,163635229,120.2,-0.1414309484193026,0.21,0.19,9.523809523809518,-0.06,0.34,0.87,1.68,1.79,0.71,18.390804597701152,1
2010-11-16,119.2900,119.4900,117.5900,118.16,299705738,120.03,-1.5579438473714942,0.21,0.21,0.0,0.0,0.36,0.87,1.66,1.75,0.87,0.0,0
2010-11-17,118.2100,118.7100,117.8600,118.22,172013797,118.16,0.05077860528097688,0.2,0.21,-4.99999999999999,-0.04,0.32,0.84,1.67,1.76,0.87,-3.5714285714285747,-1
2010-11-18,119.3600,120.3900,119.3500,119.96,197429267,118.22,1.4718321772965615,0.2,0.2,0.0,-0.06,0.31,0.83,1.64,1.73,0.84,-1.204819277108435,0
2010-11-19,119.9000,120.3400,119.2500,120.29,156802316,119.96,0.2750916972324212,0.21,0.2,4.761904761904753,-0.05,0.3,0.77,1.54,1.7,0.83,-7.792207792207785,2
2010-11-22,119.6900,120.2400,118.7700,120.19,181349749,120.29,-0.08313242996093484,0.19,0.21,-10.52631578947368,-0.14,0.22,0.7,1.48,1.64,0.77,-10.000000000000009,-3
2010-11-23,118.7700,119.0200,117.9900,118.45,221848973,120.19,-1.447707795989679,0.2,0.19,5.000000000000004,-0.14,0.22,0.69,1.46,1.63,0.7,-1.449275362318842,-1
2010-11-24,119.2000,120.2300,119.1800,120.2,140040883,118.45,1.47741663149008,0.2,0.2,0.0,-0.03,0.33,0.8,1.56,1.73,0.69,13.750000000000012,2
2010-11-26,119.1600,119.8100,118.8000,118.8,76007704,120.2,-1.1647254575707202,0.2,0.2,0.0,-0.07,0.29,0.75,1.5,1.65,0.8,-6.666666666666672,-2
2010-11-29,118.5000,119.4800,117.7400,119.16,223441824,118.8,0.30303030303030254,0.2,0.2,0.0,-0.07,0.28,0.73,1.45,1.63,0.75,-2.739726027397263,0
2010-11-30,117.9800,119.1700,117.8100,118.49,233594243,119.16,-0.5622692178583432,0.2,0.2,0.0,-0.07,0.28,0.74,1.49,1.65,0.73,1.3513513513513526,0
2010-12-01,120.2000,121.2400,120.1900,121.01,220813253,118.49,2.126761752046595,0.2,0.2,0.0,0.04,0.4,0.83,1.54,1.73,0.74,10.843373493975902,2
2010-12-02,121.2000,122.6500,121.1300,122.56,191000993,121.01,1.280885877200229,0.19,0.2,-5.263157894736847,0.04,0.4,0.84,1.55,1.73,0.83,1.1904761904761916,1
2010-12-03,122.1400,123.0300,122.1100,122.89,151218294,122.56,0.2692558746736279,0.18,0.19,-5.555555555555561,0.02,0.39,0.86,1.6,1.77,0.84,2.325581395348839,1
2010-12-06,122.6300,123.0400,122.5000,122.76,102219003,122.89,-0.1057856619741195,0.18,0.18,0.0,-0.07,0.31,0.79,1.56,1.72,0.86,-8.86075949367088,-2
2010-12-07,123.9400,124.0100,122.7600,122.83,206338935,122.76,0.05702183121537404,0.17,0.18,-5.8823529411764595,0.07,0.47,0.92,1.63,1.81,0.79,14.130434782608695,1
2010-12-08,122.9800,123.3800,122.4100,123.28,137753048,122.83,0.3663600097696026,0.17,0.17,0.0,0.19,0.61,1.07,1.74,1.91,0.92,14.018691588785048,2
2010-12-09,123.9700,124.0200,123.1500,123.76,123129634,123.28,0.3893575600259604,0.16,0.17,-6.250000000000005,0.25,0.67,1.09,1.72,1.92,1.07,1.8348623853211024,1
2010-12-10,124.1400,124.6000,123.7300,124.48,117451490,123.76,0.5817711700064632,0.16,0.16,0.0,0.33,0.76,1.16,1.76,1.95,1.09,6.034482758620676,2
2010-12-13,125.0500,125.2000,124.5200,124.56,133626673,124.48,0.0642673521850886,0.17,0.16,5.8823529411764754,0.25,0.69,1.11,1.71,1.9,1.16,-4.504504504504489,2
2010-12-14,124.7500,125.2300,124.2900,124.67,147004202,124.56,0.08831085420680751,0.19,0.17,10.52631578947368,0.39,0.86,1.27,1.85,2.04,1.11,12.598425196850387,3
2010-12-15,124.4400,124.9300,123.8900,124.1,160353340,124.67,-0.45720702655009815,0.2,0.19,5.000000000000004,0.34,0.82,1.22,1.8,2.0,1.27,-4.098360655737709,-1
2010-12-16,124.1800,124.9100,123.7500,124.82,185035200,124.1,0.5801772763900072,0.2,0.2,0.0,0.28,0.76,1.15,1.73,1.94,1.22,-6.086956521739136,0
2010-12-17,124.0800,124.4600,123.8200,124.3,140935518,124.82,-0.41659990386155754,0.2,0.2,0.0,0.22,0.69,1.05,1.63,1.85,1.15,-9.523809523809511,-2
2010-12-20,124.6400,124.9000,123.9800,124.6,118947468,124.3,0.24135156878519484,0.21,0.2,4.761904761904753,0.24,0.71,1.07,1.66,1.89,1.05,1.8691588785046744,3
2010-12-21,124.9900,125.4700,124.8700,125.39,94848761,124.6,0.6340288924558638,0.2,0.21,-4.99999999999999,0.22,0.69,1.06,1.65,1.89,1.07,-0.9433962264150951,-1
2010-12-22,125.4800,125.8200,125.4100,125.78,78820816,125.39,0.31102958768641886,0.19,0.2,-5.263157894736847,0.21,0.68,1.03,1.63,1.9,1.06,-2.9126213592233037,-1
2010-12-23,125.6400,125.7800,125.2900,125.6,70052157,125.78,-0.14310701224360534,0.19,0.19,0.0,0.26,0.73,1.08,1.67,1.93,1.03,4.629629629629633,0
2010-12-27,125.1300,125.7700,125.0400,125.65,58062305,125.6,0.03980891719746128,0.19,0.19,0.0,0.25,0.71,1.06,1.64,1.91,1.08,-1.8867924528301903,0
2010-12-28,125.9000,125.9500,125.5000,125.83,55258057,125.65,0.1432550736171847,0.18,0.19,-5.555555555555561,0.34,0.81,1.17,1.76,2.01,1.06,9.401709401709391,1
2010-12-29,125.9800,126.2000,125.9000,125.92,57970747,125.83,0.07152507351188382,0.18,0.18,0.0,0.22,0.7,1.06,1.65,1.9,1.17,-10.377358490566026,0
2010-12-30,125.8000,126.1300,125.5300,125.72,76592513,125.92,-0.15883100381194634,0.19,0.18,5.263157894736847,0.24,0.71,1.08,1.67,1.93,1.06,1.8518518518518534,1
2010-12-31,125.5300,125.8700,125.3300,125.75,91206861,125.72,0.02386255170219626,0.13,0.19,-46.15384615384615,0.18,0.65,1.0,1.59,1.86,1.08,-8.000000000000007,-1
2011-01-03,126.7100,127.6000,125.7000,127.05,138503753,125.75,1.0337972166997988,0.19,0.13,31.57894736842105,0.2,0.68,1.05,1.64,1.9,1.0,4.761904761904765,3
2011-01-04,127.3300,127.3700,126.1900,126.98,137310521,127.05,-0.055096418732777,0.18,0.19,-5.555555555555561,0.15,0.63,1.01,1.63,1.91,1.05,-3.960396039603964,-3
2011-01-05,126.5800,127.7200,126.4600,127.64,133860404,126.98,0.5197668924240011,0.18,0.18,0.0,0.2,0.7,1.08,1.69,1.96,1.01,6.481481481481486,2
2011-01-06,127.6900,127.8300,127.0100,127.39,122398841,127.64,-0.19586336571607646,0.17,0.18,-5.8823529411764595,0.13,0.64,1.03,1.66,1.94,1.08,-4.854368932038839,-3
2011-01-07,127.5600,127.7700,126.1500,127.14,155960478,127.39,-0.19624774315095375,0.17,0.17,0.0,0.05,0.57,0.98,1.63,1.91,1.03,-5.102040816326536,-2
2011-01-10,126.5800,127.1600,126.2000,126.98,122198298,127.14,-0.12584552461852805,0.17,0.17,0.0,0.02,0.55,0.96,1.62,1.9,0.98,-2.0833333333333353,-2
2011-01-11,127.4400,127.7400,126.9500,127.43,110183265,126.98,0.354386517561823,0.17,0.17,0.0,-0.02,0.53,0.97,1.62,1.89,0.96,1.0309278350515474,2
2011-01-12,128.2100,128.7200,127.4600,128.58,107344690,127.43,0.9024562504904697,0.16,0.17,-6.250000000000005,-0.01,0.54,0.98,1.64,1.91,0.97,1.020408163265307,1
2011-01-13,128.6300,128.6900,128.0500,128.37,128975422,128.58,-0.16332244517032815,0.16,0.16,0.0,-0.02,0.54,0.97,1.62,1.9,0.98,-1.0309278350515474,-2
2011-01-14,128.1900,129.3300,128.1000,129.3,117607384,128.37,0.7244683337228377,0.16,0.16,0.0,0.02,0.58,1.0,1.65,1.93,0.97,3.0000000000000027,2
2011-01-18,129.1800,129.6400,129.0300,129.52,114227671,129.3,0.17014694508893957,0.19,0.16,15.789473684210526,0.02,0.57,0.99,1.65,1.94,1.0,-1.010101010101011,2
2011-01-19,129.4100,129.5400,127.9100,128.25,151612850,129.52,-0.9805435453984018,0.18,0.19,-5.555555555555561,0.01,0.57,0.99,1.64,1.92,0.99,0.0,-1
2011-01-20,127.9600,128.4000,127.1300,128.08,175498439,128.25,-0.13255360623780701,0.18,0.18,0.0,0.16,0.74,1.22,1.8,2.04,0.99,18.852459016393443,0
2011-01-21,128.8800,129.1700,128.2300,128.37,151372443,128.08,0.22642098688319176,0.17,0.18,-5.8823529411764595,0.12,0.71,1.2,1.79,2.02,1.22,-1.6666666666666683,-1
2011-01-24,128.2900,129.2500,128.2600,129.1,113638998,128.37,0.5686686920620003,0.18,0.17,5.555555555555546,0.1,0.7,1.18,1.79,2.03,1.2,-1.6949152542372898,2
2011-01-25,128.7600,129.2800,128.1100,129.17,167374610,129.1,0.05422153369480494,0.17,0.18,-5.8823529411764595,0.02,0.6,1.11,1.75,2.0,1.18,-6.306306306306292,-1
2011-01-26,129.4900,130.0500,129.2300,129.67,141125437,129.17,0.387086784857165,0.17,0.17,0.0,0.07,0.65,1.16,1.82,2.07,1.11,4.310344827586192,2
2011-01-27,129.7000,130.2100,129.4700,129.99,123202443,129.67,0.2467802884244788,0.17,0.17,0.0,0.08,0.67,1.16,1.82,2.08,1.16,0.0,2
2011-01-28,130.1400,130.3500,127.5100,127.72,295509227,129.99,-1.7462881760135471,0.17,0.17,0.0,-0.01,0.58,1.09,1.78,2.05,1.16,-6.422018348623839,-2
2011-01-31,128.0700,128.7800,127.7500,128.68,149095725,127.72,0.7516442217350516,0.17,0.17,0.0,-0.01,0.59,1.08,1.79,2.07,1.09,-0.9259259259259267,0
2011-02-01,129.4600,130.9700,129.3800,130.74,166897171,128.68,1.600870376126828,0.18,0.17,5.555555555555546,0.01,0.6,1.11,1.81,2.08,1.08,2.702702702702705,3
2011-02-02,130.4000,130.8400,130.3300,130.49,117643828,130.74,-0.19121921370659323,0.18,0.18,0.0,0.09,0.68,1.16,1.82,2.1,1.11,4.310344827586192,0
2011-02-03,130.2600,130.9800,129.5700,130.78,145711629,130.49,0.2222392520499594,0.17,0.18,-5.8823529411764595,0.18,0.78,1.23,1.87,2.13,1.16,5.691056910569111,1
2011-02-04,130.8300,131.2000,130.2300,131.15,134578637,130.78,0.28291787735128043,0.17,0.17,0.0,0.28,0.89,1.3,1.92,2.17,1.23,5.3846153846153895,2
2011-02-07,131.4400,132.4000,131.4300,131.97,112329113,131.15,0.625238276782305,0.17,0.17,0.0,0.31,0.92,1.32,1.91,2.16,1.3,1.5151515151515165,2
2011-02-08,132.0900,132.6400,131.7300,132.57,98856742,131.97,0.454648783814499,0.16,0.17,-6.250000000000005,0.44,1.03,1.39,1.96,2.21,1.32,5.035971223021572,1
2011-02-09,132.2100,132.6300,131.6100,132.27,146290644,132.57,-0.22629554197781016,0.15,0.16,-6.666666666666673,0.39,0.98,1.34,1.92,2.18,1.39,-3.731343283582076,-3
2011-02-10,131.6000,132.4700,131.3000,132.32,162504516,132.27,0.03780146669689494,0.15,0.15,0.0,0.48,1.04,1.39,1.98,2.25,1.34,3.597122302158261,2
2011-02-11,131.8000,133.2800,131.7700,133.11,137665186,132.32,0.5970374848851424,0.15,0.15,0.0,0.5,1.05,1.36,1.94,2.21,1.39,-2.205882352941162,0
2011-02-14,133.0300,133.5400,132.8800,133.43,101523079,133.11,0.24040267447974842,0.15,0.15,0.0,0.51,1.06,1.34,1.91,2.18,1.36,-1.492537313432837,0
2011-02-15,133.0200,133.2200,132.3200,133.01,119454089,133.43,-0.31477179045193426,0.16,0.15,6.250000000000005,0.44,1.0,1.33,1.91,2.17,1.34,-0.7518796992481209,-1
2011-02-16,133.4600,134.0100,133.1900,133.85,130028894,133.01,0.6315314637997169,0.15,0.16,-6.666666666666673,0.43,1.01,1.37,1.95,2.21,1.33,2.9197080291970825,1
2011-02-17,133.4600,134.4300,133.3400,134.25,109756912,133.85,0.2988419872992198,0.15,0.15,0.0,0.33,0.92,1.31,1.9,2.19,1.37,-4.580152671755729,0
2011-02-18,134.3700,134.6900,134.0600,134.53,129820539,134.25,0.20856610800744965,0.15,0.15,0.0,0.26,0.87,1.25,1.86,2.16,1.31,-4.800000000000004,0
2011-02-22,133.1200,134.5600,131.4700,131.83,232802702,134.53,-2.006987289080494,0.15,0.15,0.0,0.07,0.69,1.12,1.76,2.08,1.25,-11.607142857142847,-2
2011-02-23,131.7500,132.0700,130.2100,131.02,227027906,131.83,-0.6144276720018221,0.15,0.15,0.0,0.01,0.65,1.1,1.75,2.06,1.12,-1.8181818181818195,-2
2011-02-24,130.8800,131.4400,129.7000,130.93,260113340,131.02,-0.0686918027782044,0.15,0.15,0.0,-0.01,0.62,1.05,1.69,2.0,1.1,-4.761904761904765,-2
2011-02-25,131.4800,132.4100,131.4000,132.33,141487875,130.93,1.0692736576796804,0.15,0.15,0.0,-0.01,0.61,1.02,1.66,1.97,1.05,-2.9411764705882377,0
2011-02-28,132.8200,133.3200,132.3800,133.15,141371239,132.33,0.6196629638026095,0.16,0.15,6.250000000000005,-0.02,0.6,1.03,1.66,1.96,1.02,0.9708737864077678,3
2011-03-01,133.5700,133.6900,130.8900,130.93,257661260,133.15,-1.6672925272249333,0.15,0.16,-6.666666666666673,-0.06,0.57,1.0,1.63,1.94,1.03,-3.0000000000000027,-3
2011-03-02,130.7500,131.8200,130.3500,131.21,200065225,130.93,0.21385473153593607,0.16,0.15,6.250000000000005,-0.09,0.54,1.01,1.64,1.94,1.0,0.990099009900991,3
2011-03-03,132.4000,133.6200,132.3900,133.47,175901528,131.21,1.722429692858769,0.15,0.16,-6.666666666666673,0.03,0.64,1.09,1.69,2.0,1.01,7.339449541284409,1
2011-03-04,133.3700,133.6300,131.6000,132.47,276985954,133.47,-0.7492320371619091,0.15,0.15,0.0,-0.07,0.55,1.0,1.62,1.94,1.09,-9.000000000000007,-2
2011-03-07,132.8600,133.1600,130.7400,131.43,216563517,132.47,-0.7850834151128497,0.14,0.15,-7.142857142857128,-0.07,0.55,1.0,1.62,1.93,1.0,0.0,-1
2011-03-08,131.6400,133.0000,131.0700,132.58,174429069,131.43,0.874990489233817,0.14,0.14,0.0,-0.09,0.55,1.01,1.64,1.95,1.0,0.990099009900991,2
2011-03-09,132.3200,132.8000,131.6000,132.39,153739992,132.58,-0.1433096998039117,0.14,0.14,0.0,-0.09,0.55,0.98,1.61,1.92,1.01,-3.061224489795921,-2
2011-03-10,131.0000,131.1800,129.8100,129.94,301173723,132.39,-1.8505929450864784,0.14,0.14,0.0,-0.17,0.46,0.91,1.53,1.85,0.98,-7.692307692307687,-2
2011-03-11,129.5200,131.3100,129.4900,130.84,225387232,129.94,0.6926273664768399,0.13,0.14,-7.692307692307699,-0.11,0.52,0.96,1.58,1.89,0.91,5.208333333333327,1
2011-03-14,129.9900,130.4800,129.0600,130.05,234935586,130.84,-0.6037908896361908,0.14,0.13,7.142857142857148,-0.15,0.49,0.93,1.57,1.89,0.96,-3.225806451612894,-1
2011-03-15,126.5900,129.3300,126.5000,128.56,357936092,130.05,-1.1457131872356854,0.14,0.14,0.0,-0.16,0.47,0.93,1.56,1.87,0.93,0.0,0
2011-03-16,128.1500,128.5700,125.2800,126.18,465885431,128.56,-1.8512756689483476,0.14,0.14,0.0,-0.22,0.42,0.85,1.49,1.8,0.93,-9.41176470588236,-2
2011-03-17,128.0000,128.3900,127.1000,127.85,253963153,126.18,1.3235061023933963,0.14,0.14,0.0,-0.27,0.39,0.82,1.47,1.79,0.85,-3.658536585365857,0
2011-03-18,128.8400,128.8800,127.5100,127.76,229674841,127.85,-0.07039499413374205,0.15,0.14,6.666666666666654,-0.22,0.44,0.85,1.49,1.8,0.82,3.529411764705886,1
2011-03-21,129.3500,130.0100,129.2000,129.74,153783793,127.76,1.5497808390732655,0.14,0.15,-7.142857142857128,-0.16,0.49,0.9,1.52,1.83,0.85,5.55555555555556,1
2011-03-22,129.7200,129.8900,129.1700,129.29,129568159,129.74,-0.34684754123633194,0.14,0.14,0.0,-0.12,0.54,0.95,1.55,1.85,0.9,5.263157894736835,0
2011-03-23,128.9300,130.0000,128.3200,129.66,148209381,129.29,0.2861783587284435,0.14,0.14,0.0,-0.09,0.57,0.98,1.58,1.88,0.95,3.061224489795921,2
2011-03-24,130.4000,131.0900,129.6700,130.9,158313879,129.66,0.9563473700447394,0.13,0.14,-7.692307692307699,-0.08,0.55,0.95,1.56,1.88,0.98,-3.157894736842108,-1
2011-03-25,131.2400,131.8700,130.8900,131.3,155632745,130.9,0.3055767761650158,0.13,0.13,0.0,0.01,0.63,1.02,1.6,1.9,0.95,6.8627450980392215,2
2011-03-28,131.5800,131.9200,130.9400,130.98,108870796,131.3,-0.24371667936026015,0.13,0.13,0.0,0.05,0.65,1.01,1.6,1.9,1.02,-0.990099009900991,-2
2011-03-29,130.8700,131.9000,130.4400,131.86,129251966,130.98,0.6718582989769614,0.13,0.13,0.0,0.05,0.65,1.03,1.61,1.92,1.01,1.9417475728155356,2
2011-03-30,132.5500,133.1600,132.3600,132.77,135649246,131.86,0.6901258910966149,0.13,0.13,0.0,0.02,0.63,1.0,1.59,1.9,1.03,-3.0000000000000027,0
2011-03-31,132.6000,132.9600,132.4500,132.59,132554158,132.77,-0.13557279505912995,0.1,0.13,-30.0,0.03,0.64,0.99,1.58,1.88,1.0,-1.010101010101011,-3
2011-04-01,133.4100,133.7700,132.8300,133.15,153904534,132.59,0.4223546270457819,0.11,0.1,9.090909090909086,-0.01,0.59,0.94,1.53,1.83,0.99,-5.319148936170218,2
2011-04-04,133.4300,133.6700,132.8800,133.26,100648849,133.15,0.08261359369131446,0.09,0.11,-22.222222222222225,-0.09,0.52,0.91,1.51,1.82,0.94,-3.296703296703287,-1
