,Date,Press Release,symbol,open,high,low,close,volume,day_before_close,day_after_open,day_after_close,two_day_after_close,three_day_after_close,fed_announce_avg,fed_announce_pct_change,two_day_before_close,three_day_before_close,four_day_before_close,prev_close_avg,pct_change_sp500,fed_rate,prev_fed_rate,pct_change_in_fed_rate,10_yr,one_day_before_10,two_day_before_10,three_day_before_10,prev_days_avg_treas,pct_change_in_treas,label_market,label_FED
161,2013-03-20,1,SP500,1548.34,1561.56,1548.34,1558.71,499141504,1405.52,1860.09,1872.01,2108.1,2373.47,1725.4616666666668,27.302149735759585,768.54,1329.51,1410.94,1169.6633333333334,16.78074069857893,0.15,0.16,6.250000000000005,1.96,2.38,2.65,3.34,2.7899999999999996,-42.34693877551018,0,1
162,2013-05-01,0,SP500,1597.55,1597.55,1581.28,1582.7,506555136,1405.82,1884.39,1883.68,2108.29,2388.33,1743.7383333333335,26.989221199192176,877.52,1409.34,1486.3,1257.72,10.534776856212028,0.14,0.15,6.666666666666654,1.66,1.98,3.21,3.78,2.9899999999999998,-80.12048192771084,0,1
163,2013-06-19,1,SP500,1651.83,1652.45,1628.91,1628.93,555541504,1357.98,1957.5,1959.48,2109.99,2453.46,1777.618333333333,27.54647178542413,921.23,1342.83,1533.7,1265.92,6.779186733236125,0.1,0.1,0.0,2.33,1.64,3.79,4.22,3.2166666666666663,-38.05436337625177,0,0
164,2013-07-31,0,SP500,1687.76,1698.43,1684.94,1685.73,649043008,1379.32,1965.14,1930.67,2103.84,2470.3,1792.0766666666666,27.455099920387543,987.48,1267.38,1455.27,1236.71,10.339152625931613,0.09,0.08,-12.499999999999993,2.6,1.51,3.52,3.99,3.0066666666666664,-15.641025641025626,0,-1
165,2013-09-18,1,SP500,1705.74,1729.44,1700.35,1725.52,568125696,1459.32,2003.07,2011.36,1958.03,2503.87,1810.506666666667,27.69166663338484,1068.3,1206.51,1519.78,1264.8633333333335,13.325156008734648,0.08,0.09,11.111111111111107,2.69,1.82,3.49,3.54,2.9500000000000006,-9.665427509293705,0,1
166,2013-10-30,0,SP500,1772.27,1775.22,1757.24,1763.31,469583968,1411.94,1979.49,1994.65,2079.36,2572.83,1833.5033333333333,28.73593150991968,1036.19,954.09,1531.02,1173.7666666666667,16.86851660363283,0.08,0.07,-14.285714285714276,2.55,3.41,4.0,4.4,3.936666666666667,-54.37908496732028,0,-1
167,2013-12-18,1,SP500,1781.46,1811.08,1767.99,1810.65,690180352,1446.79,2018.98,2061.23,2005.55,2690.16,1854.1099999999997,31.078077140393145,1102.47,885.28,1454.98,1147.5766666666666,20.681186166156344,0.09,0.09,0.0,2.89,1.84,3.55,2.08,2.4899999999999998,13.840830449827003,1,0
168,2014-01-29,0,SP500,1790.15,1790.15,1770.45,1774.2,601114880,1507.84,2002.45,1996.64,1940.24,2853.53,1835.253333333333,35.6848067714959,1073.87,845.14,1362.3,1093.7699999999998,27.46113646010188,0.07,0.07,0.0,2.69,2.03,3.63,2.87,2.8433333333333337,-5.700123915737315,0,0
169,2014-03-19,1,SP500,1872.25,1874.14,1850.35,1860.77,499477472,1548.34,2098.69,2089.27,2712.92,2832.57,2030.3733333333337,28.320453392737566,1409.75,1159.9,784.04,1117.8966666666668,27.800310870566747,0.08,0.08,0.0,2.78,1.92,2.39,3.7,2.6700000000000004,3.95683453237408,1,0
170,2014-04-30,0,SP500,1877.1,1885.2,1872.69,1883.95,629090944,1597.57,2105.52,2085.51,2648.05,2945.83,2032.95,30.988889379224187,1397.91,1186.69,872.81,1152.47,27.86106399093623,0.09,0.09,0.0,2.67,1.7,1.95,3.69,2.4466666666666668,8.364544319600494,1,0
171,2014-06-18,1,SP500,1942.73,1957.74,1939.29,1956.98,436454880,1651.81,2101.58,2121.24,2773.75,2917.75,2091.3483333333334,28.323251363779168,1344.78,1117.51,918.37,1126.8866666666665,31.77867510992992,0.1,0.1,0.0,2.61,2.2,1.59,3.24,2.3433333333333333,10.217113665389526,0,0
172,2014-07-30,0,SP500,1973.21,1978.9,1962.42,1970.07,476985408,1685.96,2106.78,2108.63,2802.6,3013.18,2107.8750000000005,30.044836352292243,1385.3,1101.6,986.75,1157.8833333333332,31.322016338861346,0.09,0.08,-12.499999999999993,2.57,2.63,1.53,2.94,2.3666666666666667,7.911802853437087,0,-1
173,2014-09-17,1,SP500,1999.3,2010.74,1993.29,2001.57,478418432,1704.76,1995.33,1990.2,2888.8,3005.7,2096.66,30.24386998037063,1461.19,1125.59,1065.49,1217.4233333333332,28.58681965007783,0.09,0.09,0.0,2.62,2.86,1.85,2.75,2.486666666666667,5.089058524173027,1,0
174,2014-10-29,0,SP500,1983.29,1991.4,1969.04,1982.3,550834432,1771.95,2088.35,2089.41,2641.25,3036.89,2092.758333333333,31.08876734641909,1411.94,1183.26,1066.11,1220.4366666666665,31.12465551134815,0.09,0.09,0.0,2.34,2.53,1.74,2.63,2.3,1.7094017094017109,0,0
175,2014-12-17,1,SP500,1973.77,2016.75,1973.77,2012.89,658790592,1781.0,2073.76,2041.89,2545.94,3192.52,2071.5416666666665,35.11264873308025,1430.36,1243.91,1096.08,1256.7833333333333,29.433838667415312,0.13,0.13,0.0,2.14,2.85,1.78,3.33,2.6533333333333333,-23.987538940809962,0,0
176,2015-01-28,0,SP500,2032.34,2042.49,2001.49,2002.16,648480448,1792.5,1885.22,1893.36,2643.85,3276.24,2041.5716666666667,37.685527718767034,1500.18,1276.34,1084.53,1287.0166666666667,28.199907019990704,0.12,0.11,-9.090909090909086,1.73,2.77,2.0,3.36,2.7099999999999995,-56.64739884393061,0,-1
177,2015-03-18,1,SP500,2072.84,2106.85,2061.23,2099.5,628925946,1872.25,2041.16,2049.58,2832.94,2398.1,2161.3783333333336,9.871217491625302,1552.1,1279.2,1165.83,1332.3766666666668,28.83553656473939,0.11,0.12,8.33333333333333,1.93,2.68,1.96,3.28,2.64,-36.78756476683939,-1,1
178,2015-04-29,0,SP500,2112.49,2113.65,2097.41,2106.85,550784916,1878.33,2071.82,2065.3,2943.03,2939.51,2196.3033333333337,25.28335221403113,1593.61,1363.61,1206.78,1388.0,26.104571614146604,0.13,0.08,-62.5,2.06,2.71,1.7,3.32,2.5766666666666667,-25.08090614886731,-1,-1
179,2015-06-17,1,SP500,2097.4,2106.79,2088.86,2100.44,480805900,1941.99,2078.2,2071.22,2889.67,3113.49,2196.486666666666,29.452586433016766,1639.04,1271.5,1116.04,1342.1933333333334,30.885672257152024,0.14,0.14,0.0,2.32,2.66,2.19,2.94,2.5966666666666662,-11.925287356321828,-1,0
180,2015-07-29,0,SP500,2094.7,2110.6,2094.08,2108.57,568110700,1969.95,2168.83,2173.6,3020.97,3258.44,2256.103333333333,30.76124362169219,1685.33,1292.28,1101.53,1359.7133333333331,30.977266766500005,0.14,0.14,0.0,2.29,2.47,2.61,2.82,2.6333333333333333,-14.99272197962154,-1,0
181,2015-09-17,1,SP500,1995.33,2020.86,1986.73,1990.2,704674713,2001.57,2903.83,2888.8,3005.7,3357.01,2464.2383333333332,26.59425103489912,1704.76,1461.19,1125.59,1430.5133333333333,28.530436940335168,0.14,0.14,0.0,2.21,2.62,2.86,1.85,2.4433333333333334,-10.558069381598797,-1,0
182,2015-10-28,0,SP500,2066.48,2090.35,2063.11,2090.35,660968318,1985.05,2132.23,2126.41,3039.42,3271.03,2239.99,31.520346802077643,1762.11,1285.08,1183.78,1410.323333333333,28.952755178291074,0.12,0.12,0.0,2.1,2.3,2.54,2.34,2.393333333333333,-13.968253968253952,0,0
183,2015-12-16,1,SP500,2046.5,2076.72,2042.43,2073.07,680651840,1972.74,2266.81,2258.07,3191.45,16.99,2301.44,-13445.850500294293,1786.54,1219.66,1242.87,1416.3566666666666,28.203581482270014,0.15,0.37,59.45945945945946,2.3,2.07,2.89,1.86,2.2733333333333334,1.1594202898550607,0,1
184,2016-01-27,0,SP500,1902.52,1916.99,1872.7,1882.95,801306427,2029.55,2299.02,2294.69,3243.63,17.5,2275.3933333333334,-12902.247619047619,1781.56,1316.33,1299.54,1465.8100000000002,27.77660072429848,0.38,0.38,0.0,2.02,1.83,2.78,1.93,2.1799999999999997,-7.920792079207906,-1,0
185,2016-03-16,1,SP500,2014.24,2032.02,2010.04,2027.22,617671853,2081.19,2387.71,2381.38,2752.01,2386.13,2273.9583333333335,4.7009872331627625,1404.17,1256.88,1159.46,1273.5033333333333,38.808886582516095,0.37,0.37,0.0,1.94,2.1,2.31,3.22,2.5433333333333334,-31.099656357388326,-1,0
186,2016-04-27,0,SP500,2092.33,2099.89,2082.31,2095.15,672757652,2108.92,2389.7,2388.77,2669.91,2878.48,2290.7966666666666,20.41644664313573,1403.36,1355.66,1183.71,1314.2433333333333,37.6816885736143,0.37,0.37,0.0,1.87,1.94,1.96,3.39,2.43,-29.946524064171125,-1,0
187,2016-06-15,1,SP500,2077.6,2085.65,2069.8,2071.5,575938354,2084.43,2424.14,2432.46,2779.66,3066.59,2311.6316666666667,24.618821992288943,1342.84,1265.42,1115.23,1241.1633333333334,40.455504222577225,0.37,0.38,2.6315789473684235,1.6,2.36,1.6,2.98,2.313333333333333,-44.58333333333331,-1,1
188,2016-07-27,0,SP500,2169.81,2174.98,2159.07,2166.58,661630367,2067.64,2482.76,2475.42,2818.82,3239.41,2363.505,27.039028712018542,1385.97,1304.89,1113.84,1268.2333333333333,38.66275882971245,0.4,0.4,0.0,1.52,2.23,1.58,3.01,2.2733333333333334,-49.56140350877193,-1,0
189,2016-09-21,1,SP500,2144.58,2165.11,2139.57,2163.12,584045429,1966.97,2507.16,2500.6,2929.67,3281.06,2368.6833333333334,27.807375258808637,1460.15,1166.76,1139.78,1255.5633333333333,36.16764193997197,0.4,0.4,0.0,1.66,2.2,1.77,1.88,1.95,-17.469879518072293,-1,0
190,2016-11-02,0,SP500,2109.43,2111.76,2094.0,2097.94,641501340,2104.05,2579.46,2579.85,2723.06,3310.24,2365.6316666666667,28.53594704110074,1414.2,1237.9,1193.57,1281.89,39.07511703619211,0.41,0.41,0.0,1.81,2.2,1.75,2.03,1.9933333333333334,-10.128913443830571,-1,0
191,2016-12-14,1,SP500,2268.35,2276.2,2248.44,2253.28,2660459785,2021.94,2665.87,2652.01,2599.95,17.06,2410.233333333333,-14027.97967956233,1413.58,1211.82,1241.59,1288.9966666666667,36.24950954693677,0.41,0.66,37.87878787878788,2.54,2.23,1.72,1.92,1.9566666666666668,22.96587926509186,0,1
192,2017-02-01,0,SP500,2285.59,2289.14,2272.44,2279.55,2478979663,1939.38,2816.45,2821.98,2706.53,20.43,2474.9133333333334,-12014.113232174906,1513.17,1324.09,1307.59,1381.6166666666668,28.75987858662734,0.66,0.66,0.0,2.48,1.97,2.04,1.87,1.96,20.967741935483872,0,0
193,2017-03-15,1,SP500,2370.34,2390.01,2368.94,2385.26,2124877753,2015.93,2754.27,2747.33,2822.48,18.26,2515.935,-13678.395399780939,1560.7,1402.6,1281.87,1415.0566666666666,29.806259807301515,0.66,0.91,27.47252747252747,2.51,1.97,2.01,2.29,2.09,16.733067729083665,0,1
194,2017-05-03,0,SP500,2386.5,2389.82,2379.75,2388.13,2270224276,2063.37,2628.08,2629.73,2945.64,19.85,2506.9083333333333,-12529.261125104953,1614.42,1391.57,1356.62,1454.2033333333331,29.52290023925262,0.91,0.91,0.0,2.33,1.81,1.78,1.96,1.8499999999999999,20.60085836909872,0,0
195,2017-06-14,1,SP500,2443.75,2443.75,2428.34,2437.92,2077560864,2075.32,2783.21,2782.49,2886.98,17.25,2568.278333333333,-14788.570048309177,1626.73,1329.1,1287.87,1414.5666666666666,31.83862408367546,0.91,1.16,21.55172413793103,2.15,1.62,2.14,1.64,1.8,16.279069767441857,0,1
196,2017-07-26,0,SP500,2479.97,2481.69,2474.94,2477.83,2261843215,2169.18,2835.49,2837.44,3025.86,18.11,2637.6283333333336,-14464.485551260814,1691.65,1360.02,1331.94,1461.2033333333336,32.63798608998176,1.16,1.16,0.0,2.29,1.57,2.58,1.45,1.866666666666667,18.48617176128092,0,0
197,2017-09-20,1,SP500,2506.84,2508.85,2496.67,2508.24,2066413790,2139.76,2919.73,2930.75,2992.07,17.96,2666.2316666666666,-14745.38789903489,1709.91,1460.26,1202.09,1457.42,31.888623023142788,1.16,1.16,0.0,2.28,1.69,2.75,1.8,2.0799999999999996,8.771929824561413,0,0
198,2017-11-01,0,SP500,2583.21,2588.4,2574.92,2579.36,2210945000,2111.72,2717.58,2740.37,3066.91,23.47,2633.191666666667,-11119.393552052268,1761.64,1427.59,1218.28,1469.17,30.42780292841853,1.16,1.16,0.0,2.37,1.83,2.65,1.75,2.0766666666666667,12.376933895921242,0,0
199,2017-12-13,1,SP500,2667.59,2671.88,2662.85,2662.85,2001775000,2271.72,2658.7,2650.54,3168.8,17.24,2680.0333333333333,-15445.436968290798,1775.32,1419.45,1225.73,1473.5,35.13725283045445,1.17,1.41,17.02127659574468,2.36,2.48,2.88,1.74,2.3666666666666667,-0.28248587570622125,-1,1
200,2018-01-31,0,SP500,2832.41,2839.26,2813.04,2823.81,2823742000,2278.87,2685.49,2704.1,3225.52,17.84,2758.366666666667,-15361.696562032885,1782.59,1498.11,1312.41,1531.0366666666666,32.81597165846816,1.34,1.42,5.633802816901398,2.72,2.45,2.67,2.02,2.3800000000000003,12.499999999999995,0,1
201,2018-03-21,1,SP500,2714.99,2739.14,2709.79,2711.93,2074884000,2344.02,2819.72,2854.88,21.46,23.78,2244.5,-9338.603868797307,2051.6,1866.52,1545.8,1821.3066666666666,22.299866610921978,1.44,1.68,14.285714285714285,2.89,2.43,1.92,2.75,2.3666666666666667,18.10841983852365,0,1
202,2018-05-02,0,SP500,2654.24,2660.87,2631.7,2635.67,2303620000,2391.17,2922.16,2917.52,19.73,22.93,2256.7483333333334,-9741.902892862336,2081.43,1881.14,1597.59,1853.3866666666665,22.490384762828803,1.7,1.7,0.0,2.97,2.29,1.88,2.6,2.2566666666666664,24.0179573512907,0,0
203,2018-06-13,1,SP500,2787.94,2791.47,2774.65,2775.63,2422914000,2440.35,2886.24,2891.64,17.12,21.41,2299.82,-10641.802895843066,2079.06,1936.16,1636.36,1883.86,22.803696191120125,1.7,1.9,10.526315789473681,2.98,2.21,1.62,2.6,2.143333333333333,28.076062639821036,0,1
204,2018-08-01,0,SP500,2821.17,2825.83,2805.85,2813.36,2200609000,2476.35,2980.32,2953.56,19.66,25.68,2344.07,-9027.998442367603,2170.84,1925.15,1706.87,1934.2866666666669,21.889609034802554,1.91,1.91,0.0,3.0,2.26,1.51,2.52,2.0966666666666662,30.11111111111113,0,0
205,2018-09-26,1,SP500,2916.98,2931.15,2903.28,2905.97,2053175000,2496.84,2985.73,2977.62,17.86,22.39,2383.5,-10545.37740062528,2146.1,1982.85,1698.67,1942.54,22.20006087694847,1.93,2.18,11.46788990825689,3.06,2.24,1.59,2.54,2.1233333333333335,30.610021786492368,0,1
206,2018-11-08,0,SP500,2806.38,2814.75,2794.99,2806.83,2264118000,2594.38,3081.25,3093.08,23.75,24.58,2400.945,-9667.880390561433,2139.56,1770.61,1377.51,1762.5600000000002,32.06238099276128,2.2,2.19,-0.4566210045662206,3.24,2.32,1.88,2.77,2.323333333333333,28.292181069958865,0,-1
207,2018-12-19,1,SP500,2547.05,2585.29,2488.96,2506.96,3383319000,2681.47,3192.32,3205.37,21.83,23.36,2359.166666666667,-9999.172374429225,2262.53,2070.65,1809.6,2047.5933333333335,23.639148178673132,2.2,2.4,8.333333333333323,2.77,2.46,2.54,2.17,2.39,13.718411552346566,0,1
208,2019-01-30,1,SP500,2653.62,2690.44,2648.34,2681.05,2544658000,2822.43,3256.45,3283.66,22.63,25.37,2453.3066666666664,-9570.1090526869,2280.9,1994.99,1794.19,2023.36,28.3114195923371,2.4,2.4,0.0,2.7,2.73,2.49,1.68,2.3000000000000003,14.814814814814811,0,0
209,2019-03-20,1,SP500,2831.34,2843.54,2812.43,2824.23,2289336000,2716.94,2431.94,2304.92,23.74,24.93,2188.851666666667,-8679.990640459957,2373.47,2108.1,1872.01,2117.86,22.049806031785756,2.41,2.41,0.0,2.54,2.89,2.47,1.93,2.43,4.330708661417318,0,0
210,2019-05-01,1,SP500,2952.33,2954.13,2923.36,2923.73,2227214000,2654.8,2869.09,2830.71,19.56,23.1,2375.0366666666664,-10181.54401154401,2388.33,2108.29,1883.68,2126.766666666667,19.889759429461098,2.45,2.41,-1.6597510373443998,2.52,2.97,2.33,2.12,2.4733333333333336,1.8518518518518416,0,-1
211,2019-06-19,1,SP500,2920.55,2931.74,2911.43,2926.46,1864220000,2762.59,3140.29,3097.74,21.56,23.82,2478.1983333333333,-10303.855303666385,2453.46,2109.99,1959.48,2174.31,21.294509862122148,2.37,2.37,0.0,2.03,2.89,2.19,2.26,2.4466666666666668,-20.525451559934336,-1,0
212,2019-07-31,1,SP500,3016.22,3017.4,2958.08,2980.38,2731634000,2816.29,3270.45,3271.12,17.29,24.37,2561.9583333333335,-10412.75475311175,2470.3,2103.84,1930.67,2168.27,23.009704256308833,2.4,2.14,-12.149532710280363,2.02,2.96,2.3,2.2,2.486666666666667,-23.102310231023107,-1,-1
213,2019-09-18,1,SP500,3001.5,3007.83,2978.57,3006.73,1711315000,2904.31,3357.38,3319.47,18.05,22.04,2601.2399999999993,-11702.359346642466,2503.87,1958.03,2011.36,2157.753333333333,25.70513019156587,2.25,1.9,-18.421052631578952,1.8,3.05,2.23,2.13,2.4699999999999998,-37.22222222222221,-1,-1
214,2019-10-30,1,SP500,3039.74,3050.1,3028.39,3046.77,1968173000,2682.63,3293.59,3269.96,24.54,23.35,2559.5383333333334,-10861.620271234833,2572.83,2079.36,1994.65,2215.6133333333332,17.408910907082483,1.82,1.58,-15.189873417721516,1.78,3.12,2.37,2.16,2.5500000000000003,-43.25842696629215,-1,-1
215,2019-12-11,1,SP500,3135.75,3143.98,3133.21,3141.63,1711033000,2636.78,24.11,24.11,25.64,26.06,1498.0033333333333,-5648.286006651318,2659.99,2012.37,2035.33,2235.8966666666665,15.203518432836022,1.55,1.55,0.0,1.79,2.89,2.39,2.13,2.47,-37.98882681564247,-1,0
216,2020-01-29,1,SP500,3289.46,3293.47,3271.89,3273.4,2124924000,2640.0,25.26,25.26,24.26,30.69,1546.2733333333335,-4938.3621157814705,2853.53,1940.24,1996.64,2263.4700000000003,14.262499999999989,1.55,1.6,3.1250000000000027,1.6,2.72,2.7,1.94,2.453333333333333,-53.33333333333331,-1,1
217,2020-04-29,1,SP500,2918.46,2954.86,2912.16,2939.51,3862945000,2943.03,18.54,18.54,23.08,25.03,1476.8600000000004,-5800.35956851778,2065.3,2106.85,1878.33,2016.8266666666666,31.4710802585544,0.04,0.05,20.000000000000004,0.63,2.54,1.83,2.06,2.143333333333333,-240.2116402116402,-1,1
218,2020-06-10,1,SP500,3213.42,3223.27,3181.49,3190.14,3568861000,2886.73,17.09,17.09,23.6,25.91,1558.0116666666665,-5913.167374244178,2096.07,2105.2,1950.79,2050.686666666667,28.961604768486595,0.08,0.08,0.0,0.75,2.15,1.64,2.5,2.0966666666666667,-179.55555555555554,-1,0
219,2020-07-29,1,SP500,3227.22,3264.74,3227.22,3258.44,2467083000,3020.97,17.44,17.44,20.96,24.14,1593.745,-6502.09196354598,2173.6,2108.57,1969.95,2084.04,31.01421066743463,0.1,0.1,0.0,0.58,2.06,1.46,2.29,1.9366666666666668,-233.90804597701154,-1,0
220,2020-09-16,1,SP500,3411.23,3428.92,3384.45,3385.49,2843660000,2997.96,17.88,17.88,22.09,23.41,1642.0883333333331,-6914.473871564857,2139.16,1995.31,1998.98,2044.483333333333,31.80418239958729,0.09,0.09,0.0,0.69,1.84,1.7,2.3,1.9466666666666665,-182.1256038647343,-1,0
221,2020-11-05,1,SP500,3485.74,3529.05,3485.74,3510.45,2557809000,3074.62,19.89,19.89,23.78,23.48,1689.0616666666665,-7093.618682566722,2738.31,2099.93,2023.57,2287.27,25.608042619900996,0.09,0.09,0.0,0.79,1.86,3.2,2.26,2.44,-208.86075949367086,-1,0
222,1993-03-26,0,SP500,450.91,452.09,447.69,447.78,226650000,407.86,650.04,652.97,790.5,1100.8,566.6766666666666,48.52137839147287,376.3,337.63,300.93,338.2866666666667,17.058140865329605,3.04,3.04,0.0,6.09,7.57,8.13,8.51,8.07,-32.51231527093597,0,0
223,1993-05-21,0,SP500,450.59,450.59,444.89,445.84,279120000,412.6,673.15,672.76,839.35,1114.64,582.3816666666665,47.75159094715186,375.35,358.0,280.17,337.84,18.11924381968009,2.96,2.96,0.0,6.16,7.39,8.06,8.74,8.063333333333333,-30.89826839826838,0,0
224,1993-07-09,0,SP500,448.64,448.94,446.74,448.11,235210000,414.23,652.54,654.75,907.54,1158.56,587.635,49.27884615384615,376.11,359.52,307.52,347.7166666666667,16.05710193209891,2.96,2.96,0.0,5.76,6.91,8.36,8.57,7.946666666666666,-37.96296296296296,0,0
225,1993-08-20,0,SP500,456.51,456.68,454.6,456.16,276800000,418.26,666.58,665.69,939.35,1091.6,600.4250000000001,44.99587761084645,379.43,328.51,334.84,347.5933333333333,16.895392020912038,2.95,2.95,0.0,5.61,6.46,7.81,8.81,7.6933333333333325,-37.136066547831234,0,0
226,1993-09-24,0,SP500,457.74,458.56,456.92,457.63,248270000,418.47,686.48,685.61,944.48,1042.72,608.4016666666668,41.652441051608605,387.71,304.59,319.72,337.34,19.387291801084917,2.99,2.99,0.0,5.42,6.48,7.56,9.04,7.6933333333333325,-41.943419434194325,0,0
227,1993-11-19,0,SP500,463.59,463.6,460.03,462.6,302970000,423.61,737.02,742.16,944.59,1152.61,628.9283333333334,45.43441985291352,379.42,319.34,240.05,312.93666666666667,26.12623246224908,2.94,2.94,0.0,5.84,6.81,7.37,8.35,7.510000000000001,-28.59589041095892,0,0
228,1993-12-23,0,SP500,467.3,468.97,467.3,467.38,227240000,439.03,459.7,459.83,746.92,939.13,506.6933333333334,46.046518231412755,396.82,277.87,253.16,309.28333333333336,29.553029785360142,3.05,2.97,-2.693602693602681,5.72,6.68,6.88,9.05,7.536666666666666,-31.75990675990676,0,-1
229,1994-03-25,0,SP500,464.35,465.29,460.58,460.58,249640000,450.88,650.62,650.04,789.07,1101.93,577.59,47.583784813917404,407.52,369.83,258.51,345.28666666666663,23.419387272297143,3.53,3.53,0.0,6.61,5.98,7.53,8.13,7.213333333333334,-9.127584467977814,0,0
230,1994-05-20,0,SP500,456.48,456.48,454.22,454.92,295180000,450.59,668.91,673.15,841.66,1119.06,590.9516666666667,47.19213744869205,415.39,372.28,253.02,346.8966666666667,23.012790637460505,4.21,4.21,0.0,7.02,6.09,7.25,8.1,7.146666666666666,-1.8043684710351289,0,0
231,1994-07-08,0,SP500,448.38,449.75,446.53,449.55,236520000,448.64,657.44,652.54,918.75,1166.38,595.8833333333333,48.911732597152444,410.28,377.94,270.02,352.74666666666667,21.374227294341413,4.32,4.32,0.0,7.42,5.78,6.91,8.34,7.010000000000001,5.525606469002685,1,0
232,1994-08-19,0,SP500,463.25,464.37,461.81,463.68,276630000,456.43,665.21,666.58,926.01,1098.06,606.86,44.73343897419084,418.19,376.47,260.24,351.6333333333334,22.960074199037447,4.64,4.64,0.0,7.27,5.64,6.47,7.83,6.646666666666666,8.574048601558927,1,0
233,1994-09-30,0,SP500,462.27,465.3,461.91,462.71,291900000,458.93,686.19,687.33,947.28,1017.01,617.4516666666667,39.28755207257876,417.8,387.86,271.91,359.19000000000005,21.733161920118526,5.44,5.44,0.0,7.62,5.4,6.37,7.47,6.413333333333333,15.835520559930014,1,0
234,1994-11-18,0,SP500,463.6,463.84,460.25,461.47,356730000,463.62,737.62,737.02,938.23,1144.48,633.5933333333334,44.639195675474156,422.85,385.24,266.47,358.18666666666667,22.741325510835022,5.43,5.43,0.0,8.01,5.72,6.78,7.33,6.609999999999999,17.478152309612987,1,0
235,1994-12-22,0,SP500,459.62,461.21,459.33,459.68,340330000,467.32,610.49,611.95,953.7,1203.57,593.7933333333334,50.66399683164806,440.31,347.42,276.87,354.8666666666666,24.063454021512747,5.8,5.31,-9.227871939736351,7.84,5.74,6.65,7.82,6.736666666666667,14.073129251700673,1,-1
236,1995-02-03,0,SP500,472.78,479.91,472.78,478.65,441000000,480.71,786.16,786.73,1006.0,1272.07,668.505,47.44746751358023,447.2,409.53,296.97,384.56666666666666,20.000277367505007,5.94,5.94,0.0,7.49,5.81,6.45,7.36,6.54,12.683578104138855,1,0
237,1995-03-31,0,SP500,501.94,502.22,495.7,500.71,353060000,445.77,773.88,757.12,1101.75,1286.37,680.195,47.12291175944712,451.67,403.69,294.87,383.41,13.989276981402957,6.3,6.3,0.0,7.2,6.77,6.03,7.54,6.78,5.833333333333332,1,0
238,1995-05-26,0,SP500,528.59,528.59,522.51,523.65,291220000,457.06,847.03,847.03,1094.02,1304.76,716.2299999999999,45.10637971734266,453.44,411.41,321.59,395.48,13.47306699339255,5.97,5.97,0.0,6.4,7.09,6.12,7.46,6.890000000000001,-7.6562500000000036,0,0
239,1995-07-07,0,SP500,553.9,556.57,553.05,556.37,466540000,448.38,916.92,912.2,1154.66,1395.86,757.0716666666667,45.76306601903724,442.83,409.16,324.91,392.3,12.507248316160396,5.77,5.77,0.0,6.04,7.3,5.8,6.87,6.656666666666666,-10.209713024282554,0,0
240,1995-08-25,0,SP500,557.46,561.31,557.46,560.1,255990000,468.08,923.55,920.16,1092.85,1381.79,753.6999999999998,45.454808617807345,460.13,411.61,350.52,407.42,12.95932319261664,5.71,5.71,0.0,6.38,7.29,5.51,6.73,6.510000000000001,-2.0376175548589464,0,0
241,1995-09-29,0,SP500,585.87,587.61,584.0,584.41,335250000,462.24,945.22,953.34,1049.02,1268.37,763.35,39.8164573428889,460.11,416.8,349.15,408.68666666666667,11.585612091842624,6.2,6.2,0.0,6.17,7.64,5.35,6.37,6.453333333333333,-4.592112371690976,0,0
242,1995-11-17,0,SP500,597.34,600.14,597.3,600.07,437200000,463.57,928.35,946.2,1139.32,1410.71,779.1416666666665,44.76953685260142,464.81,419.27,341.61,408.56333333333333,11.865881456234584,5.7,5.7,0.0,5.92,8.03,5.65,6.86,6.846666666666667,-15.653153153153154,0,0
243,1995-12-22,0,SP500,610.49,613.5,610.45,611.95,289600000,459.68,946.78,953.7,1203.57,1436.13,797.695,44.45523733923809,467.32,440.31,347.42,418.34999999999997,8.991037243299695,5.44,5.44,0.0,5.71,7.84,5.74,6.65,6.743333333333333,-18.096906012842965,0,0
244,1996-02-02,0,SP500,638.46,639.26,634.29,635.84,420020000,472.79,980.28,1001.27,1261.99,1409.12,831.7716666666666,40.97226164793157,482.0,442.55,330.92,418.49,11.48501448846211,5.23,5.23,0.0,5.66,7.68,5.77,6.46,6.636666666666667,-17.25559481743227,0,0
245,1996-03-29,0,SP500,648.94,650.96,644.89,645.5,413510000,503.12,1282.8,1310.17,1508.52,1147.95,983.1749999999998,14.353848164118663,452.48,450.77,375.22,426.1566666666667,15.297212063391102,5.25,5.25,0.0,6.34,7.16,6.71,6.06,6.6433333333333335,-4.784437434279711,-1,0
246,1996-05-24,0,SP500,676.0,679.72,676.0,678.51,329150000,528.61,1330.29,1306.65,1399.05,1293.17,986.5183333333333,23.713175117476183,454.81,448.0,377.49,426.76666666666665,19.266251741990004,5.14,5.14,0.0,6.65,6.44,7.17,6.16,6.59,0.9022556390977519,1,0
247,1996-07-05,0,SP500,672.4,672.4,657.41,657.44,181470000,547.26,1391.22,1391.22,1446.23,1219.24,1017.6283333333334,16.535847467821476,446.37,445.84,374.08,422.09666666666664,22.870908404292905,5.28,5.28,0.0,7.06,6.19,7.31,8.34,7.28,-3.116147308781879,-1,0
